cruise_velocity_m_s,trial,completed_duration_s,waypoints_completed,laps_completed,success,cross_track_rmse_m,altitude_rmse_m,airspeed_rmse_m_s,mean_airspeed_m_s,minimum_altitude_m,mean_throttle,mass_kg,cla,cd0,thrust_max_n,initial_speed_m_s,initial_heading_rad
3.0,5,60.0,15,3.75,0,2.9153233568071895,0.43310081425942937,1.755758091271439,4.678026235984398,1.9248334461063359,0.3189742941555039,0.0624217189570092,4.63370430103694,0.06530633920429904,0.3086503437550528,3.8808036451019428,1.390010992718187
3.0,6,60.0,15,3.75,0,3.085019772698803,0.4560966747222347,1.954828543997881,4.880198750824018,1.8973089170495552,0.326499073082471,0.06515637336675334,4.342580092232875,0.056498397403540186,0.2971682681197388,4.097035513386014,1.428497097086861
3.0,7,60.0,15,3.75,0,3.0891604511443775,0.47486231052219174,1.976168071308347,4.898487300244847,1.9082774076248912,0.33701203420367953,0.06848455963844179,4.77649654918772,0.05932978830249504,0.3102436540079281,3.701137032373826,1.4134153665088793
3.0,8,60.0,15,3.75,0,2.9450572499641674,0.4386189933552932,1.7883485071376295,4.708909418888777,1.904305755989289,0.32554781891085005,0.06372026305176655,4.744203806428032,0.06066278485949688,0.2990022401977588,3.930524520257145,1.4696048105776907
3.0,9,60.0,15,3.75,0,2.9623416078878813,0.44839346376762207,1.8060148714156232,4.724851514460892,1.905727246100838,0.31099827089025406,0.06338676526046816,4.647285473614353,0.060382690645530375,0.31000871341251496,3.9854069611494864,1.4516963615488432
3.0,10,60.0,15,3.75,0,3.0767077505743465,0.48531282945136367,2.091505990311811,5.017779583837503,1.8695860102081925,0.29653489059573035,0.06627358933048151,3.9902737615486155,0.052649665041493834,0.32157783887484226,4.188552246593023,1.4280565011100315
3.0,11,60.0,15,3.75,0,3.0667790983657555,0.4480150455680801,1.9259511413185326,4.8527921074771525,1.9128454039889637,0.3506358665107292,0.06592790622121616,4.548088603371248,0.06045684138226205,0.2898650662349152,4.103410585085613,1.4522301712184607
3.0,12,60.0,15,3.75,0,3.010608494480861,0.43622555062875884,1.8564053951071409,4.783717357817726,1.9258574478752795,0.35066916696559475,0.06527407704739453,4.6863227333968975,0.06815294053044922,0.3030470791558441,3.95091798696667,1.4170355867813895
3.0,13,60.0,15,3.75,0,2.913553828797892,0.4466770103283452,1.7594173769712098,4.67229652752041,1.9132924954089015,0.2986715080559551,0.06258078308375867,4.731953134052932,0.0507171319312291,0.29305038635192376,3.9447136158850062,1.4656254103938693
3.0,14,60.0,15,3.75,0,3.085617465332847,0.4450982299888947,1.9500315596618654,4.881333754960798,1.9235664987966965,0.34384718940066317,0.06492394526159549,4.2685017141274795,0.06515629612812958,0.30190902616838744,3.9624706899223114,1.4287107919669706
3.0,15,60.0,15,3.75,0,3.08253065809325,0.44714908690109495,1.9514991906919992,4.880541656169093,1.951239560099166,0.36674997929663095,0.06680778830559155,4.5652735761584315,0.060716124154179485,0.2821920820822479,4.228529410068424,1.4492631579477007
3.5,0,60.0,15,3.75,0,3.0068493711794755,0.4474195676587986,1.3844985055399817,4.777346328863651,1.9012771433793918,0.3306677938610912,0.065,4.7,0.06,0.3,4.0,1.4288992721907328
3.5,1,60.0,15,3.75,0,3.0243690326093313,0.48549569343952,1.4792579366127911,4.867328583993279,1.8762932240688468,0.2924103028838409,0.06577673839752203,4.570952355386659,0.0551469765634464,0.33000624819513635,3.9705706040793256,1.4182988268893335
